id,module_code,module,submodule,feature,origin,source,status,backend,frontend,tests,docs,depends_on,notes
WEB-015,WEB,MSP Website Platform,Website design,Landing pages,Feature Inventory,Inventory §3 p.5,Tested,Done,Done,Done,Pending,,"Typed page architecture: one site_pages model serves service, vertical, location, landing and campaign pages, each bound to its service line / vertical / location for targeting and reporting. Slug is globally unique (published pages share one public URL space) with collisions auto-suffixed. Tested."
WEB-016,WEB,MSP Website Platform,Website design,Campaign landing pages,Feature Inventory,Inventory §3 p.5,Tested,Done,Done,Done,Pending,,"Typed page architecture: one site_pages model serves service, vertical, location, landing and campaign pages, each bound to its service line / vertical / location for targeting and reporting. Slug is globally unique (published pages share one public URL space) with collisions auto-suffixed. Tested."
WEB-017,WEB,MSP Website Platform,Website conversion,Strategic CTAs,Feature Inventory,Inventory §3 p.5,Tested,Done,Done,Done,Pending,,"CTA and offer sections wired to the Stage 6 public forms (/f/{slug}) and Stage 10 booking pages (/b/{slug}) - contact, consultation and download forms are existing tested capture surfaces the page points at; bottom-of-funnel offers are an offer-type section. Tested."
WEB-018,WEB,MSP Website Platform,Website conversion,Book-a-call CTA,Feature Inventory,Inventory §3 p.5,Tested,Done,Done,Done,Pending,,"CTA and offer sections wired to the Stage 6 public forms (/f/{slug}) and Stage 10 booking pages (/b/{slug}) - contact, consultation and download forms are existing tested capture surfaces the page points at; bottom-of-funnel offers are an offer-type section. Tested."
WEB-019,WEB,MSP Website Platform,Website conversion,Contact forms,Feature Inventory,Inventory §3 p.5,Tested,Done,Done,Done,Pending,,"CTA and offer sections wired to the Stage 6 public forms (/f/{slug}) and Stage 10 booking pages (/b/{slug}) - contact, consultation and download forms are existing tested capture surfaces the page points at; bottom-of-funnel offers are an offer-type section. Tested."
WEB-020,WEB,MSP Website Platform,Website conversion,Consultation forms,Feature Inventory,Inventory §3 p.5,Tested,Done,Done,Done,Pending,,"CTA and offer sections wired to the Stage 6 public forms (/f/{slug}) and Stage 10 booking pages (/b/{slug}) - contact, consultation and download forms are existing tested capture surfaces the page points at; bottom-of-funnel offers are an offer-type section. Tested."
WEB-021,WEB,MSP Website Platform,Website conversion,Download forms,Feature Inventory,Inventory §3 p.5,Tested,Done,Done,Done,Pending,,"CTA and offer sections wired to the Stage 6 public forms (/f/{slug}) and Stage 10 booking pages (/b/{slug}) - contact, consultation and download forms are existing tested capture surfaces the page points at; bottom-of-funnel offers are an offer-type section. Tested."
WEB-022,WEB,MSP Website Platform,Website conversion,Lead magnets,Feature Inventory,Inventory §3 p.5,Tested,Yes,Yes,Yes,Yes,,"Gated lead magnets shipped (Phase 23): a form's lead_magnet_file_id answers submission with a SIGNED 7-day download URL (never a public path), downloads increment files.download_count, and an unsigned request is refused (403). Tested in WebsitePlatformCloseoutTest."
WEB-023,WEB,MSP Website Platform,Website conversion,Trust sections,Feature Inventory,Inventory §3 p.5,Tested,Done,Done,Done,Pending,,"Trust, review, testimonial, client-logo, case-study and award blocks are section TYPES on any page (not bespoke pages), rendered publicly; the underlying review and case-study material comes from Stage 9 reputation and Stage 13 brand assets. Page health explicitly checks that a page carries third-party proof. Tested."
WEB-024,WEB,MSP Website Platform,Website conversion,Review sections,Feature Inventory,Inventory §3 p.5,Tested,Done,Done,Done,Pending,,"Trust, review, testimonial, client-logo, case-study and award blocks are section TYPES on any page (not bespoke pages), rendered publicly; the underlying review and case-study material comes from Stage 9 reputation and Stage 13 brand assets. Page health explicitly checks that a page carries third-party proof. Tested."
WEB-025,WEB,MSP Website Platform,Website conversion,Testimonial sections,Feature Inventory,Inventory §3 p.5,Tested,Done,Done,Done,Pending,,"Trust, review, testimonial, client-logo, case-study and award blocks are section TYPES on any page (not bespoke pages), rendered publicly; the underlying review and case-study material comes from Stage 9 reputation and Stage 13 brand assets. Page health explicitly checks that a page carries third-party proof. Tested."
WEB-026,WEB,MSP Website Platform,Website conversion,Client logo sections,Feature Inventory,Inventory §3 p.5,Tested,Done,Done,Done,Pending,,"Trust, review, testimonial, client-logo, case-study and award blocks are section TYPES on any page (not bespoke pages), rendered publicly; the underlying review and case-study material comes from Stage 9 reputation and Stage 13 brand assets. Page health explicitly checks that a page carries third-party proof. Tested."
WEB-027,WEB,MSP Website Platform,Website conversion,Case-study sections,Feature Inventory,Inventory §3 p.5,Tested,Done,Done,Done,Pending,,"Trust, review, testimonial, client-logo, case-study and award blocks are section TYPES on any page (not bespoke pages), rendered publicly; the underlying review and case-study material comes from Stage 9 reputation and Stage 13 brand assets. Page health explicitly checks that a page carries third-party proof. Tested."
WEB-028,WEB,MSP Website Platform,Website conversion,Awards and accreditation sections,Feature Inventory,Inventory §3 p.5,Tested,Done,Done,Done,Pending,,"Trust, review, testimonial, client-logo, case-study and award blocks are section TYPES on any page (not bespoke pages), rendered publicly; the underlying review and case-study material comes from Stage 9 reputation and Stage 13 brand assets. Page health explicitly checks that a page carries third-party proof. Tested."
WEB-029,WEB,MSP Website Platform,Website conversion,Third-party proof,Feature Inventory,Inventory §3 p.5,Tested,Done,Done,Done,Pending,,"Trust, review, testimonial, client-logo, case-study and award blocks are section TYPES on any page (not bespoke pages), rendered publicly; the underlying review and case-study material comes from Stage 9 reputation and Stage 13 brand assets. Page health explicitly checks that a page carries third-party proof. Tested."
WEB-030,WEB,MSP Website Platform,Website conversion,Conversion paths,Feature Inventory,Inventory §3 p.5,Tested,Done,Done,Done,Pending,,"The site itself: pages built from ordered section blocks, header/footer navigation (nestable), and conversion paths wired from CTA/offer sections to a form or booking page. Publishing is refused without a title and at least one visible section, so an empty URL cannot go live. Tested."
WEB-031,WEB,MSP Website Platform,Website conversion,Funnel-based navigation,Feature Inventory,Inventory §3 p.5,Tested,Done,Done,Done,Pending,,"The site itself: pages built from ordered section blocks, header/footer navigation (nestable), and conversion paths wired from CTA/offer sections to a form or booking page. Publishing is refused without a title and at least one visible section, so an empty URL cannot go live. Tested."
WEB-032,WEB,MSP Website Platform,Website conversion,Bottom-of-funnel offers,Feature Inventory,Inventory §3 p.5,Tested,Done,Done,Done,Pending,,"CTA and offer sections wired to the Stage 6 public forms (/f/{slug}) and Stage 10 booking pages (/b/{slug}) - contact, consultation and download forms are existing tested capture surfaces the page points at; bottom-of-funnel offers are an offer-type section. Tested."
WEB-033,WEB,MSP Website Platform,Website conversion,Conversion rate optimization,Feature Inventory,Inventory §3 p.5,Tested,Yes,Yes,Yes,Yes,,"Experiments now SERVED on live pages (Phase 23): experiments.site_page_id binds a running experiment to a public page - sticky per-visitor variant (30-day cookie), variant headline/subheadline overrides applied in-memory (stored page never mutates), impression counted once per visitor, and a public form submission carrying the cookie credits the conversion (org-checked). Stage 11's tested math (conversion rate, lift, winner) runs on this live traffic. Tested in WebsitePlatformCloseoutTest."
WEB-034,WEB,MSP Website Platform,Website conversion,A/B testing,Feature Inventory,Inventory §3 p.5,Tested,Yes,Yes,Yes,Yes,,"Experiments now SERVED on live pages (Phase 23): experiments.site_page_id binds a running experiment to a public page - sticky per-visitor variant (30-day cookie), variant headline/subheadline overrides applied in-memory (stored page never mutates), impression counted once per visitor, and a public form submission carrying the cookie credits the conversion (org-checked). Stage 11's tested math (conversion rate, lift, winner) runs on this live traffic. Tested in WebsitePlatformCloseoutTest."
WEB-035,WEB,MSP Website Platform,Website conversion,Multivariate testing,Feature Inventory,Inventory §3 p.5,Tested,Yes,Yes,Yes,Yes,,"Experiments now SERVED on live pages (Phase 23): experiments.site_page_id binds a running experiment to a public page - sticky per-visitor variant (30-day cookie), variant headline/subheadline overrides applied in-memory (stored page never mutates), impression counted once per visitor, and a public form submission carrying the cookie credits the conversion (org-checked). Stage 11's tested math (conversion rate, lift, winner) runs on this live traffic. Tested in WebsitePlatformCloseoutTest."
WEB-036,WEB,MSP Website Platform,Website conversion,User-behavior analysis,Feature Inventory,Inventory §3 p.5,Planned,Pending,Pending,Pending,Pending,,"User-behaviour analysis (session recordings, heatmaps, scroll/click maps) requires a behaviour-analytics provider (Hotjar/Clarity-class) wired to the public pages; the first-party visitor pixel records visits/paths but not behaviour surfaces. Stays Planned pending a provider decision."
